ingredient_id,name_ko,name_en,product_count,sources,paper_key,pmid,doi,title,journal,publication_date,publication_types,abstract_available,evidence_tier,evidence_kind,relation_scope,applicability,mapped_effect_ids,directions,evidence_spans,passed_stage_count,first_failed_filter,review_status,runtime_score_change
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1159/000210938,,10.1159/000210938,Topical Retinoid Treatment for Skin Cancer: A Review,Skin Pharmacology,2009-03-31,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1159/000211167,,10.1159/000211167,Treatment of Photoaged Skin with Topical Tretinoin,Skin Pharmacology,2009-03-31,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1201/9781420000641-8,,10.1201/9781420000641-8,Skin Properties,Topical Antimicrobial Testing and Evaluation,1999-04-27,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1201/9781420000641-9,,10.1201/9781420000641-9,Skin Microbiology,Topical Antimicrobial Testing and Evaluation,1999-04-27,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1201/b14168-10,,10.1201/b14168-10,Topical Treatments for Benign Photodamage,Photodamaged Skin,2004-05-26,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.1201/b14251-28,,10.1201/b14251-28,"Phospholipids, Metabolites, and Skin Hydration",Dry Skin and Moisturizers,2005-11-09,book-chapter,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.15368/theses.2011.188,,10.15368/theses.2011.188,PROTECTIVE EFFECTS OF MILK PHOSPHOLIPIDS AGAINST UV PHOTODAMAGE IN HUMAN SKIN EQUIVALENTS,,2016-03-01,dissertation,N,8,review_or_reference,title_exact,reference_only,,unclear,PROTECTIVE EFFECTS OF MILK PHOSPHOLIPIDS AGAINST UV PHOTODAMAGE IN HUMAN SKIN EQUIVALENTS,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.15368/theses.2014.187,,10.15368/theses.2014.187,Protective Effects of Milk Phospholipids against UV-induced DNA Damage in Human Skin Cells,,2016-03-01,dissertation,N,8,review_or_reference,title_exact,reference_only,,unclear,Protective Effects of Milk Phospholipids against UV-induced DNA Damage in Human Skin Cells,3,direct_existing_effect,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.21203/rs.3.rs-968293/v1,,10.21203/rs.3.rs-968293/v1,Systemic and topical administration of spermidine accelerates skin wound healing,,2021-10-14,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.21236/ada432035,,10.21236/ada432035,Reactive Topical Skin Protectant,,2004-06-01,report,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.3109/9780203904015-21,,10.3109/9780203904015-21,Methods for the Assessment of Topical Corticosteroid-Induced Skin Blanching,Topical Absorption of Dermatological Products,2002-01-02,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
phospholipids,포스포리피드,Phospholipids,1099,crossref,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,Y,7,in_vitro,unconfirmed,mechanistic,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.1007/s10298-015-0950-2,,10.1007/s10298-015-0950-2,Composition chimique et activité antibactérienne de l’huile essentielle de géranium rosat (Pelargonium graveolens L’Hér.) cultivé en Algérie,Phytothérapie,2015-06,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.1007/springerreference_69081,,10.1007/springerreference_69081,Pelargonium graveolens L'Hert.,SpringerReference,2011-08-29,reference-entry,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.1016/j.foodcont.2011.07.031,,10.1016/j.foodcont.2011.07.031,Antioxidant activity of essential oil and aqueous extract of Pelargonium graveolens L’Her,Food Control,2012-01,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.1016/s0962-4562(03)00003-1,,10.1016/s0962-4562(03)00003-1,Chemical constituents of essential oil of Pelargonium graveolens leaves,International Journal of Aromatherapy,2002-12,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.1055/s-0030-1264430,,10.1055/s-0030-1264430,Chemical composition and antioxidant activity of essential oil and aqueous extract of Pelargonium graveolens L'Her.,Planta Medica,2010-08-24,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.1079/cabicompendium.39450,,10.1079/cabicompendium.39450,Pelargonium graveolens (Rose geranium),CABI Compendium,2019-11-25,dataset,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.12688/f1000research.158251.1,,10.12688/f1000research.158251.1,"Assessment of Pelargonium graveolens flower essential oil: Antimicrobial, antioxidant, enzyme inhibition and in vivo topical analgesic and anti-inflammatory efficacy as treatment for atopic dermatitis",F1000Research,2024-11-14,journal-article,Y,8,review_or_reference,unconfirmed,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.14719/pst.3975,,10.14719/pst.3975,"Evaluation of the content of polyphenols, flavonoids, tannins, antioxidant capacity and antibacterial activity of Pelargonium graveolens flower extracts",Plant Science Today,2025-01-22,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.1515/npprj-2023-0033,,10.1515/npprj-2023-0033,Printable active packaging film with Pelargonium graveolens oil,Nordic Pulp & Paper Research Journal,2024-03-25,journal-article,Y,8,review_or_reference,unconfirmed,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.15237/gida.gd21076,,10.15237/gida.gd21076,MİKRODALGA DESTEKLİ HİDRODİSTİLASYON YÖNTEMİYLE ELDE EDİLEN PELARGONIUM GRAVEOLENS (ITIR) ESANSİYEL YAĞININ KARAKTERİSTİK BAZI ÖZELLİKLERİ,Gıda,2021-08-05,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.15372/khur20150504,,10.15372/khur20150504,Identification of the Components of Essential Oil of Pelargonium (Pelargonium graveolens L’Her) by Means of Thin Layer Chromatography,Химия в интересах устойчивого развития,2015,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.20944/preprints202504.1496.v1,,10.20944/preprints202504.1496.v1,Dermatological Application of Pelargonium graveolens Flower: A Novel Potential Source of Melanin Synthesis-Inhibiting Effects,,2025-04-18,posted-content,Y,7,in_vitro,unconfirmed,mechanistic,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.21608/hjsc.2020.156295,,10.21608/hjsc.2020.156295,Stability and Variability of the Herb and Volatile Oil Traits in Geranium (Pelargonium graveolens),Hortscience Journal of Suez Canal University,2020-12-05,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.22541/au.170663488.84257445/v1,,10.22541/au.170663488.84257445/v1,Response of nitrogen fertilization and spacing on yield and oil content of scented geranium (Pelargonium graveolens L’Hér.),,2024-01-30,posted-content,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.24425/jppr.2022.141353,,10.24425/jppr.2022.141353,Evaluation of Pelargonium graveolens essential oil to prevent gray mold in rose flowers,Journal of Plant Protection Research,2023-11-06,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.26538/tjnpr/v8i11.6,,10.26538/tjnpr/v8i11.6,Chemical Characterization and Effects of Oral Administration of Pelargonium graveolens Essential Oil on Testicular Histomorphometry of White Rabbits,Tropical Journal of Natural Product Research,2024-12-02,journal-article,N,6,animal,unconfirmed,route_mismatch,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.29039/2413-1725-2024-10-3-191-206,,10.29039/2413-1725-2024-10-3-191-206,PHYTOCHEMICAL COMPOSITION OF ESSENTIAL OIL OF PELARGONIUM GRAVEOLENS L’HÉR. IN CULTURAL CONDITIONS ON THE SOUTHERN COAST OF THE CRIMEA,Scientific Notes of V.I. Vernadsky Crimean Federal University. Biology. Chemistry,2024-12-12,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.31590/ejosat.969661,,10.31590/ejosat.969661,"Chemical Fingerprinting of the Geranium (Pelargonium graveolens) Essential Oil by Using FTIR, Raman and GC-MS Techniques",European Journal of Science and Technology,2021-08-16,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.3390/cosmetics4030036,,10.3390/cosmetics4030036,Evaluation of Sebostatic Activity of Juniperus communis Fruit Oil and Pelargonium graveolens Oil Compared to Niacinamide,Cosmetics,2017-09-19,journal-article,Y,8,review_or_reference,unconfirmed,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.36103/ijas.v49i5.41,,10.36103/ijas.v49i5.41,CHEMICAL COMPOSITION AND ANTIOXIDANT ACTIVITY OF Pelargonium graveolens OIL,IRAQI JOURNAL OF AGRICULTURAL SCIENCES,2018-10-20,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.46311/2318-0579.58.euj4124,,10.46311/2318-0579.58.euj4124,"Ruta graveolens, Pelargonium graveolens e Hibiscus cannabinus COMO INIBIDORES FARMACOLÓGICOS NATURAIS DO CRESCIMENTO DE Candida albicans",Revista Uningá,2021-12-17,journal-article,Y,7,in_vitro,unconfirmed,mechanistic,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.48066/kusob.1142676,,10.48066/kusob.1142676,AROMATERAPİ UYGULAMALARININ ALGILANAN STRES DÜZEYİ ÜZERİNE ETKİSİNİN İNCELENMESİ: ITIR (PELARGONIUM GRAVEOLENS) UÇUCU YAĞI,Kuram ve Uygulamada Sosyal Bilimler Dergisi,2022-12-31,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.51620/2687-1521-2024-4-20-69-72,,10.51620/2687-1521-2024-4-20-69-72,Quality assessment of essential oil of Pelargonium graveolens L’Her,"IZVESTIYA GGTU MEDICINA, FARMACIYA",2024,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
pelargonium_graveolens_flower_oil,센티드제라늄꽃오일,Pelargonium Graveolens Flower Oil,1090,crossref,DOI:10.56042/ijnpr.v16i1.11307,,10.56042/ijnpr.v16i1.11307,Effect of soil moisture on oil quality of rose-scented geranium (Pelargonium graveolens),Indian Journal of Natural Products and Resources,2025,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
