portfolio_rank,selected_for_portfolio,ingredient_id,name_ko,name_en,product_count,current_runtime,effect_ids,best_evidence_tier,best_signal_score,best_relation_scope,best_applicability,best_pmid,best_title,evidence_component,product_component,function_component,portfolio_score,selection_reason,review_status,score_change
464,Y,arachidyl_alcohol,아라키딜알코올,Arachidyl Alcohol,637,N,effect_moisture_barrier,,0,,,,,0.0000,18.3536,10.0000,28.3536,product_usage+official_function,candidate_unverified,none
465,Y,laminaria_japonica_extract,다시마추출물,Laminaria Japonica Extract,634,N,effect_moisture_barrier,,0,,,,,0.0000,18.3402,10.0000,28.3402,product_usage+official_function,candidate_unverified,none
466,Y,oryza_sativa_rice_bran_oil,쌀겨오일,Oryza Sativa (Rice) Bran Oil,629,N,effect_moisture_barrier,,0,,,,,0.0000,18.3177,10.0000,28.3177,product_usage+official_function,candidate_unverified,none
467,Y,pentaerythrityl_tetraethylhexanoate,펜타에리스리틸테트라에틸헥사노에이트,Pentaerythrityl Tetraethylhexanoate,624,N,effect_moisture_barrier,,0,,,,,0.0000,18.2951,10.0000,28.2951,product_usage+official_function,candidate_unverified,none
468,Y,c9_12_alkane,C9-12알케인,C9-12 Alkane,614,N,effect_moisture_barrier,,0,,,,,0.0000,18.2492,10.0000,28.2492,product_usage+official_function,candidate_unverified,none
469,Y,algae_oligosaccharides,조류올리고사카라이드,Algae Oligosaccharides,17,N,effect_moisture_barrier,,0,,,,,0.0000,8.2140,20.0000,28.2140,product_usage+official_function,candidate_unverified,none
470,Y,bambusa_vulgaris_shoot_extract,밤부사 불가리스싹추출물,Bambusa Vulgaris Shoot Extract,17,N,effect_moisture_barrier,,0,,,,,0.0000,8.2140,20.0000,28.2140,product_usage+official_function,candidate_unverified,none
471,Y,hydroxypropyltrimonium_lemon_protein,하이드록시프로필트라이모늄레몬단백질,Hydroxypropyltrimonium Lemon Protein,17,N,effect_moisture_barrier,,0,,,,,0.0000,8.2140,20.0000,28.2140,product_usage+official_function,candidate_unverified,none
472,Y,olive_glycerides,올리브글리세라이즈,Olive Glycerides,17,N,effect_moisture_barrier,,0,,,,,0.0000,8.2140,20.0000,28.2140,product_usage+official_function,candidate_unverified,none
473,Y,schizosaccharomyces_ferment_filtrate,스키조사카로미세스발효여과물,Schizosaccharomyces Ferment Filtrate,17,N,effect_moisture_barrier,,0,,,,,0.0000,8.2140,20.0000,28.2140,product_usage+official_function,candidate_unverified,none
474,Y,rosa_damascena_flower_water,다마스크장미꽃수,Rosa Damascena Flower Water,587,N,effect_moisture_barrier,,0,,,,,0.0000,18.1216,10.0000,28.1216,product_usage+official_function,candidate_unverified,none
475,Y,acorus_gramineus_extract,석창포추출물,Acorus Gramineus Extract,16,N,effect_moisture_barrier,,0,,,,,0.0000,8.0515,20.0000,28.0515,product_usage+official_function,candidate_unverified,none
476,Y,dihydroxyisopropyl_palmoylpalmamide,다이하이드록시아이소프로필팔모일팜아마이드,Dihydroxyisopropyl Palmoylpalmamide,16,N,effect_moisture_barrier,,0,,,,,0.0000,8.0515,20.0000,28.0515,product_usage+official_function,candidate_unverified,none
477,Y,leonurus_sibiricus_flower_leaf_stem_extract,익모초꽃/잎/줄기추출물,Leonurus Sibiricus Flower/Leaf/Stem Extract,16,N,effect_calming,,0,,,,,0.0000,8.0515,20.0000,28.0515,product_usage+official_function,candidate_unverified,none
478,Y,magnolol,마그놀올,Magnolol,16,N,effect_brightening,,0,,,,,0.0000,8.0515,20.0000,28.0515,product_usage+official_function,candidate_unverified,none
479,Y,prunus_armeniaca_apricot_juice,살구즙,Prunus Armeniaca (Apricot) Juice,16,N,effect_moisture_barrier,,0,,,,,0.0000,8.0515,20.0000,28.0515,product_usage+official_function,candidate_unverified,none
480,Y,undecylenoyl_glycine,운데실레노일글라이신,Undecylenoyl Glycine,16,N,effect_acne_sebum,,0,,,,,0.0000,8.0515,20.0000,28.0515,product_usage+official_function,candidate_unverified,none
481,Y,ceratonia_siliqua_carob_gum,캐롭검,Ceratonia Siliqua (Carob) Gum,568,N,effect_moisture_barrier,,0,,,,,0.0000,18.0283,10.0000,28.0283,product_usage+official_function,candidate_unverified,none
482,Y,adansonia_digitata_seed_oil,바오밥나무씨오일,Adansonia Digitata Seed Oil,553,N,effect_moisture_barrier,,0,,,,,0.0000,17.9524,10.0000,27.9524,product_usage+official_function,candidate_unverified,none
483,Y,acetamidoethoxyethanol,아세타미도에톡시에탄올,Acetamidoethoxyethanol,15,N,effect_moisture_barrier,,0,,,,,0.0000,7.8793,20.0000,27.8793,product_usage+official_function,candidate_unverified,none
484,Y,hydrogenated_ethylhexyl_olivate,하이드로제네이티드에틸헥실올리베이트,Hydrogenated Ethylhexyl Olivate,532,N,effect_moisture_barrier,,0,,,,,0.0000,17.8426,10.0000,27.8426,product_usage+official_function,candidate_unverified,none
485,Y,chlamydomonas_reinhardtii_extract,클라미도모나스 레인하르드티이추출물,Chlamydomonas Reinhardtii Extract,14,N,effect_moisture_barrier,,0,,,,,0.0000,7.6958,20.0000,27.6958,product_usage+official_function,candidate_unverified,none
486,Y,echinacea_angustifolia_extract,에키네시아추출물,Echinacea Angustifolia Extract,14,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,7.6958,20.0000,27.6958,product_usage+official_function,candidate_unverified,none
487,Y,hyaluronic_acid_polyisopropylacrylamide_copolymer,하이알루로닉애씨드/폴리아이소프로필아크릴아마이드코폴 리머,Hyaluronic Acid/Polyisopropylacrylamide Copolymer,14,N,effect_moisture_barrier,,0,,,,,0.0000,7.6958,20.0000,27.6958,product_usage+official_function,candidate_unverified,none
488,Y,mimosa_tenuiflora_leaf_extract,미모사 테누이플로라잎추출물,Mimosa Tenuiflora Leaf Extract,14,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,7.6958,20.0000,27.6958,product_usage+official_function,candidate_unverified,none
489,Y,peg_180,피이지-180,PEG-180,14,N,effect_moisture_barrier,,0,,,,,0.0000,7.6958,20.0000,27.6958,product_usage+official_function,candidate_unverified,none
490,Y,rhodiola_rosea_root_extract,바위돌꽃뿌리추출물,Rhodiola Rosea Root Extract,86,N,effect_moisture_barrier,8,10,abstract_exact,reference_only,30373163,Assessment of Human Skin Gene Expression by Different Blends of Plant Extracts with Implications to Periorbital Skin Aging.,5.0000,12.6914,10.0000,27.6914,paper_signal+product_usage+official_function,candidate_unverified,none
491,Y,cetearyl_ethylhexanoate,세테아릴에틸헥사노에이트,Cetearyl Ethylhexanoate,504,N,effect_moisture_barrier,,0,,,,,0.0000,17.6892,10.0000,27.6892,product_usage+official_function,candidate_unverified,none
492,Y,lavandula_hybrida_oil,라반딘오일,Lavandula Hybrida Oil,493,N,effect_moisture_barrier,,0,,,,,0.0000,17.6266,10.0000,27.6266,product_usage+official_function,candidate_unverified,none
493,Y,c10_18_triglycerides,C10-18트라이글리세라이즈,C10-18 Triglycerides,491,N,effect_moisture_barrier,,0,,,,,0.0000,17.6151,10.0000,27.6151,product_usage+official_function,candidate_unverified,none
494,Y,salvia_hispanica_seed_extract,멕시칸치아씨추출물,Salvia Hispanica Seed Extract,491,N,effect_moisture_barrier,,0,,,,,0.0000,17.6151,10.0000,27.6151,product_usage+official_function,candidate_unverified,none
495,Y,bis_behenyl_isostearyl_phytosteryl_dimer_dilinoleyl_dim_kcia_686,비스-베헤닐/아이소스테아릴/피토스테릴다이머다이리놀레 일다이머다이리놀리에이트,Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate,485,N,effect_moisture_barrier,,0,,,,,0.0000,17.5802,10.0000,27.5802,product_usage+official_function,candidate_unverified,none
496,Y,simethicone,시메티콘,Simethicone,483,N,effect_moisture_barrier,,0,,,,,0.0000,17.5685,10.0000,27.5685,product_usage+official_function,candidate_unverified,none
497,Y,diethylhexyl_syringylidenemalonate,다이에틸헥실시링질리덴말로네이트,Diethylhexyl Syringylidenemalonate,480,N,effect_moisture_barrier,,0,,,,,0.0000,17.5508,10.0000,27.5508,product_usage+official_function,candidate_unverified,none
498,Y,coconut_alkanes,코코넛알칸,Coconut Alkanes,476,N,effect_moisture_barrier,,0,,,,,0.0000,17.5271,10.0000,27.5271,product_usage+official_function,candidate_unverified,none
499,Y,hydrogenated_coco_glycerides,하이드로제네이티드코코-글리세라이즈,Hydrogenated Coco-Glycerides,476,N,effect_moisture_barrier,,0,,,,,0.0000,17.5271,10.0000,27.5271,product_usage+official_function,candidate_unverified,none
500,Y,citrus_glauca_fruit_extract,데저트라임열매추출물,Citrus Glauca Fruit Extract,13,N,effect_moisture_barrier,,0,,,,,0.0000,7.4998,20.0000,27.4998,product_usage+official_function,candidate_unverified,none
501,Y,hamamelis_virginiana_witch_hazel_flower_water,버지니아풍년화꽃수,Hamamelis Virginiana (Witch Hazel) Flower Water,13,N,effect_calming,,0,,,,,0.0000,7.4998,20.0000,27.4998,product_usage+official_function,candidate_unverified,none
502,Y,paulownia_tomentosa_leaf_extract,참오동나무잎추출물,Paulownia Tomentosa Leaf Extract,13,N,effect_calming,,0,,,,,0.0000,7.4998,20.0000,27.4998,product_usage+official_function,candidate_unverified,none
503,Y,phalaenopsis_amabilis_extract,팔라애놉시스 아마빌리스추출물,Phalaenopsis Amabilis Extract,13,N,effect_moisture_barrier,,0,,,,,0.0000,7.4998,20.0000,27.4998,product_usage+official_function,candidate_unverified,none
504,Y,polyglycerin_4,폴리글리세린-4,Polyglycerin-4,13,N,effect_moisture_barrier,,0,,,,,0.0000,7.4998,20.0000,27.4998,product_usage+official_function,candidate_unverified,none
505,Y,rosa_canina_seed_extract,로즈힙씨추출물,Rosa Canina Seed Extract,13,N,effect_moisture_barrier,,0,,,,,0.0000,7.4998,20.0000,27.4998,product_usage+official_function,candidate_unverified,none
506,Y,salix_alba_willow_bark_water,흰버드나무껍질수,Salix Alba (Willow) Bark Water,13,N,effect_calming,,0,,,,,0.0000,7.4998,20.0000,27.4998,product_usage+official_function,candidate_unverified,none
507,N,laminaria_digitata_extract,호스테일켈프추출물,Laminaria Digitata Extract,468,N,effect_moisture_barrier,,0,,,,,0.0000,17.4790,10.0000,27.4790,product_usage+official_function,candidate_unverified,none
508,N,passiflora_edulis_seed_oil,패션프룻씨오일,Passiflora Edulis Seed Oil,465,N,effect_moisture_barrier,,0,,,,,0.0000,17.4608,10.0000,27.4608,product_usage+official_function,candidate_unverified,none
509,N,vanilla_planifolia_fruit_extract,바닐라열매추출물,Vanilla Planifolia Fruit Extract,461,N,effect_moisture_barrier,,0,,,,,0.0000,17.4363,10.0000,27.4363,product_usage+official_function,candidate_unverified,none
510,N,hydrogenated_coconut_oil,하이드로제네이티드코코넛오일,Hydrogenated Coconut Oil,158,N,effect_moisture_barrier,8,6,abstract_exact,combination_or_formulation,3651483,Effects of essential fatty acid deficiency on epidermal O-acylsphingolipids and transepidermal water loss in young pigs.,3.0000,14.4050,10.0000,27.4050,paper_signal+product_usage+official_function,candidate_unverified,none
511,N,myristyl_myristate,미리스틸미리스테이트,Myristyl Myristate,449,N,effect_moisture_barrier,,0,,,,,0.0000,17.3615,10.0000,27.3615,product_usage+official_function,candidate_unverified,none
512,N,alpha_glucan,알파-글루칸,Alpha-Glucan,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
513,N,cnidium_monnieri_fruit_extract,벌사상자열매추출물,Cnidium Monnieri Fruit Extract,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
514,N,hydrolyzed_corn_starch_hydroxyethyl_ether,하이드롤라이즈드옥수수전분하이드록시에틸에터,Hydrolyzed Corn Starch Hydroxyethyl Ether,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
515,N,hydrolyzed_proanthocyanidin,하이드롤라이즈드프로안토시아니딘,Hydrolyzed Proanthocyanidin,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
516,N,mesembryanthemum_crystallinum_extract,아이스플랜트추출물,Mesembryanthemum Crystallinum Extract,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
517,N,pfaffia_paniculata_root_extract,수마뿌리추출물,Pfaffia Paniculata Root Extract,12,N,effect_calming,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
518,N,phoenix_dactylifera_date_seed_extract,대추야자씨추출물,Phoenix Dactylifera (Date) Seed Extract,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
519,N,pichia_ferment_lysate_filtrate,피키아발효용해여과물,Pichia Ferment Lysate Filtrate,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
520,N,rosa_rugosa_leaf_extract,해당화잎추출물,Rosa Rugosa Leaf Extract,12,N,effect_moisture_barrier,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
521,N,shikimic_acid,시키믹애씨드,Shikimic Acid,12,N,effect_acne_sebum,,0,,,,,0.0000,7.2892,20.0000,27.2892,product_usage+official_function,candidate_unverified,none
522,N,hydrolyzed_pea_protein,하이드롤라이즈드완두콩단백질,Hydrolyzed Pea Protein,437,N,effect_moisture_barrier,,0,,,,,0.0000,17.2847,10.0000,27.2847,product_usage+official_function,candidate_unverified,none
523,N,hydrolyzed_elastin,하이드롤라이즈드엘라스틴,Hydrolyzed Elastin,422,N,effect_moisture_barrier,,0,,,,,0.0000,17.1857,10.0000,27.1857,product_usage+official_function,candidate_unverified,none
524,N,astrocaryum_murumuru_seed_butter,야자씨버터,Astrocaryum Murumuru Seed Butter,420,N,effect_moisture_barrier,,0,,,,,0.0000,17.1722,10.0000,27.1722,product_usage+official_function,candidate_unverified,none
525,N,cocos_nucifera_coconut_fruit_extract,코코넛야자열매추출물,Cocos Nucifera (Coconut) Fruit Extract,419,N,effect_moisture_barrier,,0,,,,,0.0000,17.1654,10.0000,27.1654,product_usage+official_function,candidate_unverified,none
526,N,sesamum_indicum_sesame_seed_oil,참깨오일,Sesamum Indicum (Sesame) Seed Oil,417,N,effect_moisture_barrier,,0,,,,,0.0000,17.1519,10.0000,27.1519,product_usage+official_function,candidate_unverified,none
527,N,copper_gluconate,카퍼글루코네이트,Copper Gluconate,415,N,effect_moisture_barrier,,0,,,,,0.0000,17.1382,10.0000,27.1382,product_usage+official_function,candidate_unverified,none
528,N,hippophae_rhamnoides_fruit_oil,비타민나무열매오일,Hippophae Rhamnoides Fruit Oil,408,N,effect_moisture_barrier,,0,,,,,0.0000,17.0900,10.0000,27.0900,product_usage+official_function,candidate_unverified,none
529,N,ethylhexyl_stearate,에틸헥실스테아레이트,Ethylhexyl Stearate,406,N,effect_moisture_barrier,,0,,,,,0.0000,17.0761,10.0000,27.0761,product_usage+official_function,candidate_unverified,none
530,N,bifida_ferment_extract,비피다발효추출물,Bifida Ferment Extract,11,N,effect_moisture_barrier,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
531,N,citrullus_lanatus_watermelon_fruit_juice,수박즙,Citrullus Lanatus (Watermelon) Fruit Juice,11,N,effect_moisture_barrier,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
532,N,citrus_australasica_fruit_extract,호주핑거라임열매추출물,Citrus Australasica Fruit Extract,11,N,effect_moisture_barrier,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
533,N,cutaneous_lysate,피부세포용해물,Cutaneous Lysate,11,N,effect_moisture_barrier,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
534,N,hydrolyzed_wheat_gluten,하이드롤라이즈드밀글루텐,Hydrolyzed Wheat Gluten,11,N,effect_moisture_barrier,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
535,N,santalum_acuminatum_fruit_extract,콴동열매추출물,Santalum Acuminatum Fruit Extract,11,N,effect_moisture_barrier,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
536,N,ulmus_fulva_bark_extract,슬리퍼리엘름나무껍질추출물,Ulmus Fulva Bark Extract,11,N,effect_moisture_barrier,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
537,N,viscum_album_mistletoe_fruit_extract,겨우살이열매추출물,Viscum Album (Mistletoe) Fruit Extract,11,N,effect_calming,,0,,,,,0.0000,7.0617,20.0000,27.0617,product_usage+official_function,candidate_unverified,none
538,N,diphenyl_dimethicone,다이페닐다이메티콘,Diphenyl Dimethicone,403,N,effect_moisture_barrier,,0,,,,,0.0000,17.0551,10.0000,27.0551,product_usage+official_function,candidate_unverified,none
539,N,paeonia_suffruticosa_root_extract,모란뿌리추출물,Paeonia Suffruticosa Root Extract,400,N,effect_moisture_barrier,,0,,,,,0.0000,17.0339,10.0000,27.0339,product_usage+official_function,candidate_unverified,none
540,N,hydrogenated_palm_glycerides_citrate,하이드로제네이티드팜글리세라이즈시트레이트,Hydrogenated Palm Glycerides Citrate,398,N,effect_moisture_barrier,,0,,,,,0.0000,17.0197,10.0000,27.0197,product_usage+official_function,candidate_unverified,none
541,N,aloe_barbadensis_flower_extract,알로에베라꽃추출물,Aloe Barbadensis Flower Extract,386,N,effect_moisture_barrier,,0,,,,,0.0000,16.9329,10.0000,26.9329,product_usage+official_function,candidate_unverified,none
542,N,capryloyl_glycerin_sebacic_acid_copolymer,카프릴로일글리세린/세바식애씨드코폴리머,Capryloyl Glycerin/Sebacic Acid Copolymer,386,N,effect_moisture_barrier,,0,,,,,0.0000,16.9329,10.0000,26.9329,product_usage+official_function,candidate_unverified,none
