product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
lookfantastic_2a75af321ca3eb,lookfantastic,La Roche-Posay,Dr.Jart+ Every Sun Day Ultra Sheer Priming Sunscreen Stick SPF 30 20g,Dr. Jart+,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; The Ordinary
lookfantastic_2a0289db20fb87,lookfantastic,La Roche-Posay,Dr.Jart+ Every Sun Day Ultra-Sheer Priming Sunscreen Stick SPF 50 19g,Dr. Jart+,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=COOLA; La Roche-Posay
lookfantastic_25856ce047d78a,lookfantastic,Medik8,Dr. Jart+ Brightamin Brightening Serum Ampoule,Dr. Jart+,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Medik8; The Ordinary
lookfantastic_8955431d0d8262,lookfantastic,Medik8,Dr. Jart+ Prejuvenation Firming Bakuchiol Cream 50ml,Dr. Jart+,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr.Jart+; Medik8
lookfantastic_76ef673deb7ba8,lookfantastic,NARS,Dr.Jart+ Korean Premium Beauty Balm SPF 50 40ml (Various Shades) 02 Light Medium-Medium,Dr. Jart+,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; Paula's Choice
lookfantastic_5c2bf9028ed1ff,lookfantastic,lookfantastic Beauty Box,Dr.Jart+ Ceramidin Skin Barrier Moisturising Mask 22ml,Dr. Jart+,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty of Joseon; lookfantastic Beauty Box
lookfantastic_269c9fc24a0aa8,lookfantastic,Embryolisse,Dr. LEVY Switzerland Radical3 Reboot Pro Peel 50ml,Dr. LEVY Switzerland,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Embryolisse; Medik8
lookfantastic_a7d42a009abcf1,lookfantastic,Medik8,Dr. LEVY Switzerland Booster Cream 50ml,Dr. LEVY Switzerland,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr. LEVY Switzerland; Medik8
lookfantastic_c766b058e06402,lookfantastic,The Ordinary,Dr. LEVY Switzerland 3Deep Cell Renewal Micro-Resurfacing Cleanser 150ml,Dr. LEVY Switzerland,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr. LEVY Switzerland; The Ordinary
lookfantastic_84e05a21898440,lookfantastic,lookfantastic Beauty Box,Dr. LEVY Switzerland R3 Cell Matrix Mask 50ml,Dr. LEVY Switzerland,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr. LEVY Switzerland; lookfantastic Beauty Box
lookfantastic_c9ee0524e72f28,lookfantastic,BIOEFFECT,Dr. Loretta Barrier Repair Gel Cream 50ml,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=BIOEFFECT; Dr. Loretta; Kiehl's Since 1851
lookfantastic_e2e549e0734423,lookfantastic,COSRX,Dr. Loretta Resurfacing Enzyme Polish with Niacinamide 50ml,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=COSRX; Dr. Loretta
lookfantastic_01e8717af9d09a,lookfantastic,Clinique,Dr. Loretta Gentle Hydrating Cleanser 200ml,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Dr. Loretta
lookfantastic_311a8257863c33,lookfantastic,Dr Dennis Gross,Dr. Loretta Micro Peel Peptide Pads With Glycolic Acid 60 Pads,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr Dennis Gross; Medik8
lookfantastic_7dce52af465db5,lookfantastic,Estée Lauder,Dr. Loretta Barrier Enhancing Milky Essence 100ml,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr. Loretta; Estée Lauder
lookfantastic_6dbb45a142fe29,lookfantastic,Peter Thomas Roth,Dr. Loretta Tightening Eye Gel 20ml,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr. Loretta; PATRICK TA; Peter Thomas Roth
lookfantastic_100dc8efcc6662,lookfantastic,The Ordinary,Dr. Loretta Concentrated Firming Retinol Serum 30ml,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr. Loretta; The Ordinary
lookfantastic_f786e53a2f6fc8,lookfantastic,The Ordinary,Dr. Loretta Tightening Detox Mask 50ml,Dr. Loretta,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; The Ordinary
lookfantastic_f30a6882a263ba,lookfantastic,Clinique,Drunk Elephant Ceramide Eye Cream 15ml,Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Kiehl's Since 1851
lookfantastic_4e509f7e40c169,lookfantastic,Clinique,Drunk Elephant Double Cleanse Bundle,Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Drunk Elephant
lookfantastic_3cef3ac80314b4,lookfantastic,La Roche-Posay,Drunk Elephant Lala Retro Ceramide Moisturiser 50ml Refill,Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Drunk Elephant; La Roche-Posay
lookfantastic_c44203716ba583,lookfantastic,La Roche-Posay,Drunk Elephant Plump-C Tripeptide Lippe Mask 20g,Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Drunk Elephant; La Roche-Posay
lookfantastic_2467b169ba8971,lookfantastic,La Roche-Posay,Drunk Elephant Umbra Sheer Mineral Cream SPF30 60ml,Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Drunk Elephant; La Roche-Posay
lookfantastic_c337b2399228eb,lookfantastic,Vichy,Drunk Elephant Sweet Pitti Deodorant Cream,Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Caudalie; Vichy
lookfantastic_9e68697f4841d8,lookfantastic,bareMinerals,Drunk Elephant Umbra Tinte Mineral Cream SPF30 60ml,Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Drunk Elephant; bareMinerals
lookfantastic_bd6a25e3b113fa,lookfantastic,ghd,Drunk Elephant E-Rase Milki Micellar Water (Various Sizes),Drunk Elephant,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Drunk Elephant; ghd
lookfantastic_ea9465c218d19a,lookfantastic,Sensse,Déesse Pro LED Phototherapy Mask,Déesse Pro,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr Dennis Gross; Déesse Pro; Sensse
lookfantastic_6f0c697f4a4a93,lookfantastic,Clinique,Elemis Pro-Collagen Cleansing Balm 20g,ELEMIS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Elemis; Summer Fridays
lookfantastic_e63a4218b2884f,lookfantastic,Clinique,Elemis Pro-Collagen Cleansing Balm 20g,ELEMIS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Elemis; Summer Fridays
lookfantastic_73a9dafbb4b0a8,lookfantastic,Kiehl's Since 1851,Elemis Pro-Collagen Naked Cleansing Balm 20g,ELEMIS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Elemis; Kiehl's Since 1851
lookfantastic_dcb07d2d86462f,lookfantastic,lookfantastic Beauty Box,Elemis Pro-Collagen Hydrating Cleansing Mousse 30ml,ELEMIS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kate Somerville; lookfantastic Beauty Box
lookfantastic_be590818c6c9f9,lookfantastic,Caudalie,Embryolisse Micellar Water 250ml,EMBRYOLISSE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Caudalie; Embryolisse
lookfantastic_e5602f5aa2fb99,lookfantastic,Aesop,ESPA Age Rebel Moisturiser 50ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aesop; ESPA
lookfantastic_834630ac6f59d7,lookfantastic,Aromatherapy Associates,ESPA Signature Blends Aromatherapy Bath and Body Oil Collection,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aromatherapy Associates; ESPA; Elemis
lookfantastic_10574aaa05a808,lookfantastic,Aveda,ESPA Tri-Active Resilience ProBiome Serum,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aveda; ESPA
lookfantastic_f02a8efa40e095,lookfantastic,Caudalie,ESPA Optimal Skin Nutrient Mist 50ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Caudalie; ESPA
lookfantastic_f7e15c1c7e73d5,lookfantastic,Clinique,ESPA Yuzu & Ginger Cleansing Sorbet 100ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; NUXE
lookfantastic_471b3997c475cc,lookfantastic,Elemis,ESPA Overnight Glow Enzyme Peel 30ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Alpha-H; ESPA; Elemis
lookfantastic_6e3e85f1be3163,lookfantastic,Kiehl's Since 1851,ESPA The Hydrator 50ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; Kiehl's Since 1851
lookfantastic_8ad0787209b570,lookfantastic,Medik8,ESPA Overnight Hydration Therapy Cream 55ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Charlotte Tilbury; Medik8
lookfantastic_00bc83f76b4d25,lookfantastic,NARS,ESPA Fortifying Bath and Body Oil 100ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; NARS
lookfantastic_6e2fc22c9a79cf,lookfantastic,NEOM,ESPA Fitness Bath Salts 180g,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; NEOM
lookfantastic_a43af99c0d9339,lookfantastic,The Ordinary,ESPA Optimal Skin Rejuvenating Night Booster 30ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; The Ordinary
lookfantastic_b7103c4418fe84,lookfantastic,this works,ESPA Restful Pillow Mist 100ml,ESPA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; HUDA BEAUTY; this works
lookfantastic_c7366260044508,lookfantastic,Clinique,Emma Hardie Moringa Cleansing Balm with Professional Cleansing Cloth 100g,Emma Hardie,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Emma Hardie
lookfantastic_1084d2e39bfc15,lookfantastic,Eve Lom,Emma Hardie Professional Cleansing Cloths (3 Pack),Emma Hardie,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Eve Lom; Sarah Chapman
lookfantastic_a405800f660086,lookfantastic,Kerastase,Emma Hardie Midas Touch Revitalising Eye Serum 15ml,Emma Hardie,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Elemis; Kerastase
lookfantastic_74e0f280df11eb,lookfantastic,Lancôme,Emma Hardie Protect and Prime Moisturiser SPF 30 50ml,Emma Hardie,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Emma Hardie; Lancôme
lookfantastic_37987076a724ab,lookfantastic,Anua,Erborian Centella Red Serum 30ml,Erborian,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Anua; Erborian
lookfantastic_2f19d0b4a3de45,lookfantastic,Beauty Works,Erborian Matte Moisturiser 50ml,Erborian,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; PATRICK TA
lookfantastic_c4a9b2097f8061,lookfantastic,Clinique,Erborian Centella Cleansing Balm,Erborian,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Erborian
lookfantastic_fc3b97f79f4872,lookfantastic,Dermalogica,Erborian Matte Moisturiser 20ml,Erborian,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dermalogica; Paula's Choice
lookfantastic_a140bb4334a45c,lookfantastic,Medik8,Erborian Ginseng Micro Shot Starter 0.1% Serum 30ml,Erborian,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Erborian; Medik8
lookfantastic_2d6320f009fef8,lookfantastic,Avène,Fenty Skin Dew N Plump Hydrating Face Mist,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Avène; Glow Recipe
lookfantastic_3706ac18919d11,lookfantastic,BEAUTYPRO,Fenty Skin Hydra’Reset Intensive Recovery Glycerin Hand Mask 75ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=BEAUTYPRO; PATRICK TA
lookfantastic_b9543f145346c4,lookfantastic,Beauty of Joseon,Fenty Skin Hydra Vizor Broad Spectrum SPF 15 Sunscreen Hand Cream 40ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty of Joseon; HUDA BEAUTY
lookfantastic_4adbf9122933cf,lookfantastic,Beauty of Joseon,Fenty Skin Mini Fat Water Niacinamide Pore-Refining Toner Serum with Barbados Cherry 50ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty of Joseon; Glow Recipe
lookfantastic_c9f815693f1385,lookfantastic,Beauty of Joseon,Fenty Skin Rich Dip Bubble Bath Vanilla Flower 350ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty of Joseon; PATRICK TA
lookfantastic_335fcf7af7e326,lookfantastic,By Terry,Fenty Skin Butta Drop Whipped Oil Body Cream 200ml - Amber Bouquet,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=By Terry; Fenty Skin
lookfantastic_bcdfb8e3292482,lookfantastic,Clinique,Fenty Skin Cookies N Clean Intensive Pore + Blackhead Face Scrub 100g,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Kora Organics
lookfantastic_1567118b6ae0d4,lookfantastic,ESPA,Fenty Skin Cookies N Clean Whipped Clay Pore Detox Face Mask with Salicylic Acid + Charcoal 75ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; PATRICK TA
lookfantastic_9d3babd62e71ad,lookfantastic,ESPA,"Fenty Skin Rich Dip Bubble Bath Hey, Bouquet 350ml",FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; PATRICK TA
lookfantastic_274535e79bbfd3,lookfantastic,Kiehl's Since 1851,Fenty Skin Fat Water Hydrating Milky Toner Essence 150ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; PATRICK TA
lookfantastic_aff4148dd06aae,lookfantastic,Kiehl's Since 1851,Fenty Skin Fat Water Pore-Refining Toner Serum 150ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Glow Recipe; Kiehl's Since 1851
lookfantastic_6c436df477346e,lookfantastic,Kylie Cosmetics,Fenty Skin Butta Drop Hydrating Body Milk 185ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kylie Cosmetics; PATRICK TA
lookfantastic_5605e8c94ec4e1,lookfantastic,Kylie Cosmetics,Fenty Skin Dew N Plump Hydrating Nectar Glow Serum 30ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kylie Cosmetics; PATRICK TA
lookfantastic_f3bd60f2fa4510,lookfantastic,Kylie Skin,Fenty Skin Fenty Treatz Hydrating + Strengthening Lip Oil 5.6ml (Various Shades) Black Cherry,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kylie Skin; Summer Fridays
lookfantastic_9a59fe9966ae51,lookfantastic,L'Oréal Paris,Fenty Skin Blemish Defeat'R Bha Spot Targeting Gel 15ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=L'Oréal Paris; PATRICK TA
lookfantastic_97f3ee5563a360,lookfantastic,LANEIGE,Fenty Skin Plush Puddin' Intensive Recovery Lip Mask 15g (Various Shades) Barbados Cherry,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=LANEIGE; PATRICK TA
lookfantastic_cdc3c5a2d617eb,lookfantastic,La Roche-Posay,Fenty Skin Lux Balm Ultra-Hydrating Cherry Lip Balm 5g,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Summer Fridays
lookfantastic_ab897f8efd17c2,lookfantastic,Lancôme,Fenty Skin Cherry Dub Toner 150ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Fenty Beauty; Lancôme
lookfantastic_0f471ab07514a7,lookfantastic,NARS,Fenty Skin Cherry Dub Superfine Daily Cleansing Face Scrub 100ml,FENTY SKIN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; PATRICK TA
